STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
TLG,M,66,MON FLO,20010901 0000,20010901 0000,---, ,AF
TLG,M,66,MON FLO,20011001 0000,20011001 0000,---, ,AF
TLG,M,66,MON FLO,20011101 0000,20011101 0000,---, ,AF
TLG,M,66,MON FLO,20011201 0000,20011201 0000,---, ,AF
TLG,M,66,MON FLO,20020101 0000,20020101 0000,---, ,AF
TLG,M,66,MON FLO,20020201 0000,20020201 0000,---, ,AF
TLG,M,66,MON FLO,20020301 0000,20020301 0000,---, ,AF
TLG,M,66,MON FLO,20020401 0000,20020401 0000,---, ,AF
TLG,M,66,MON FLO,20020501 0000,20020501 0000,---, ,AF
TLG,M,66,MON FLO,20020601 0000,20020601 0000,5617,r,AF
TLG,M,66,MON FLO,20020701 0000,20020701 0000,5613, ,AF
TLG,M,66,MON FLO,20020801 0000,20020801 0000,5816, ,AF
TLG,M,66,MON FLO,20020901 0000,20020901 0000,5501, ,AF
TLG,M,66,MON FLO,20021001 0000,20021001 0000,11497, ,AF
TLG,M,66,MON FLO,20021101 0000,20021101 0000,10799, ,AF
TLG,M,66,MON FLO,20021201 0000,20021201 0000,11151, ,AF
TLG,M,66,MON FLO,20030101 0000,20030101 0000,11103, ,AF
TLG,M,66,MON FLO,20030201 0000,20030201 0000,10192, ,AF
TLG,M,66,MON FLO,20030301 0000,20030301 0000,11074, ,AF
TLG,M,66,MON FLO,20030401 0000,20030401 0000,38795, ,AF
TLG,M,66,MON FLO,20030501 0000,20030501 0000,29286, ,AF
TLG,M,66,MON FLO,20030601 0000,20030601 0000,14263, ,AF
TLG,M,66,MON FLO,20030701 0000,20030701 0000,15479, ,AF
TLG,M,66,MON FLO,20030801 0000,20030801 0000,14120, ,AF
TLG,M,66,MON FLO,20030901 0000,20030901 0000,14773, ,AF
TLG,M,66,MON FLO,20031001 0000,20031001 0000,18240,r,AF
TLG,M,66,MON FLO,20031101 0000,20031101 0000,13720,r,AF
TLG,M,66,MON FLO,20031201 0000,20031201 0000,13910,r,AF
TLG,M,66,MON FLO,20040101 0000,20040101 0000,13712, ,AF
TLG,M,66,MON FLO,20040201 0000,20040201 0000,12660,r,AF
TLG,M,66,MON FLO,20040301 0000,20040301 0000,67540,r,AF
TLG,M,66,MON FLO,20040401 0000,20040401 0000,60070,r,AF
TLG,M,66,MON FLO,20040501 0000,20040501 0000,25310,r,AF
TLG,M,66,MON FLO,20040601 0000,20040601 0000,7560,r,AF
TLG,M,66,MON FLO,20040701 0000,20040701 0000,6610,r,AF
TLG,M,66,MON FLO,20040801 0000,20040801 0000,6540,r,AF
TLG,M,66,MON FLO,20040901 0000,20040901 0000,6540,r,AF
TLG,M,66,MON FLO,20041001 0000,20041001 0000,13206, ,AF
TLG,M,66,MON FLO,20041101 0000,20041101 0000,10959, ,AF
TLG,M,66,MON FLO,20041201 0000,20041201 0000,10762, ,AF
TLG,M,66,MON FLO,20050101 0000,20050101 0000,11195, ,AF
TLG,M,66,MON FLO,20050201 0000,20050201 0000,103513, ,AF
TLG,M,66,MON FLO,20050301 0000,20050301 0000,248931, ,AF
TLG,M,66,MON FLO,20050401 0000,20050401 0000,274973, ,AF
TLG,M,66,MON FLO,20050501 0000,20050501 0000,302711, ,AF
TLG,M,66,MON FLO,20050601 0000,20050601 0000,226350, ,AF
TLG,M,66,MON FLO,20050701 0000,20050701 0000,117214, ,AF
TLG,M,66,MON FLO,20050801 0000,20050801 0000,48582, ,AF
TLG,M,66,MON FLO,20050901 0000,20050901 0000,20509, ,AF
TLG,M,66,MON FLO,20051001 0000,20051001 0000,29443, ,AF
TLG,M,66,MON FLO,20051101 0000,20051101 0000,22118, ,AF
TLG,M,66,MON FLO,20051201 0000,20051201 0000,79640, ,AF
TLG,M,66,MON FLO,20060101 0000,20060101 0000,270339, ,AF
TLG,M,66,MON FLO,20060201 0000,20060201 0000,134019, ,AF
TLG,M,66,MON FLO,20060301 0000,20060301 0000,256112, ,AF
TLG,M,66,MON FLO,20060401 0000,20060401 0000,432401, ,AF
TLG,M,66,MON FLO,20060501 0000,20060501 0000,465669, ,AF
TLG,M,66,MON FLO,20060601 0000,20060601 0000,273525, ,AF
TLG,M,66,MON FLO,20060701 0000,20060701 0000,52679, ,AF
